address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
11237 NW 19th Ln,Gainesville,FL,32606,319900,1983.0,3.0,2.0,121,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11237-NW-19th-Ln-Gainesville-FL-32606/103032917_zpid/
4 NW 49th Dr,Gainesville,FL,32606,94900,10018.0,NA,NA,255,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-NW-49th-Dr-Gainesville-FL-32606/2096319050_zpid/
3636 NW 49th Dr,Gainesville,FL,32606,96900,NA,NA,NA,255,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3636-NW-49th-Dr-Gainesville-FL-32606/2096319053_zpid/
2224 NW 102nd Way,Gainesville,FL,32606,599000,4504.0,5.0,5.0,89,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2224-NW-102nd-Way-Gainesville-FL-32606/42712307_zpid/
14115 NW 30th Ave,Gainesville,FL,32606,349900,2293.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/14115-NW-30th-Ave-Gainesville-FL-32606/70606946_zpid/
1523 NW 100th Dr,Gainesville,FL,32606,369900,2568.0,3.0,3.0,40,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1523-NW-100th-Dr-Gainesville-FL-32606/118490309_zpid/
13628 NW 30th Rd,Gainesville,FL,32606,511295,2545.0,4.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/13628-NW-30th-Rd-Gainesville-FL-32606/2094824601_zpid/
3930 NW 63rd Way,Gainesville,FL,32606,494500,3062.0,4.0,3.0,33,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3930-NW-63rd-Way-Gainesville-FL-32606/87625917_zpid/
2800 NW 136th Ter,Gainesville,FL,32606,517574,2761.0,3.0,3.5,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2800-NW-136th-Ter-Gainesville-FL-32606/2094824600_zpid/
5027 NW 36th Rd,Gainesville,FL,32606,549900,3276.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5027-NW-36th-Rd-Gainesville-FL-32606/2097523251_zpid/
13603 Nw 30th Road,Gainesville,FL,32606,749900,4157.0,5.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/13603-Nw-30th-Road-Gainesville-FL-32606/2099344686_zpid/
7700 NW 41st Ave,Gainesville,FL,32606,349900,3533.0,4.0,3.0,374,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7700-NW-41st-Ave-Gainesville-FL-32606/42705870_zpid/
9211 NW 12th Pl,Gainesville,FL,32606,374900,4491.0,6.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9211-NW-12th-Pl-Gainesville-FL-32606/42712392_zpid/
1439 NW 104th Dr,Gainesville,FL,32606,429000,2673.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1439-NW-104th-Dr-Gainesville-FL-32606/59274754_zpid/
1886 NW 112th Dr,Gainesville,FL,32606,335000,2153.0,3.0,2.0,128,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1886-NW-112th-Dr-Gainesville-FL-32606/87623466_zpid/
10615 W Newberry Rd,Gainesville,FL,32606,399900,2476.0,3.0,2.0,119,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10615-W-Newberry-Rd-Gainesville-FL-32606/42717972_zpid/
13803 NW 21st Ln,Gainesville,FL,32606,549000,3419.0,5.0,4.0,233,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/13803-NW-21st-Ln-Gainesville-FL-32606/121044180_zpid/
4720 NW 51st Pl,Gainesville,FL,32606,549900,3713.0,6.0,3.0,254,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4720-NW-51st-Pl-Gainesville-FL-32606/42706493_zpid/
10007 NW 24th Pl,Gainesville,FL,32606,365000,2729.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10007-NW-24th-Pl-Gainesville-FL-32606/42712239_zpid/
3020 NW 66th Ter,Gainesville,FL,32606,379900,3314.0,4.0,3.0,200,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3020-NW-66th-Ter-Gainesville-FL-32606/42711414_zpid/
2117 NW 133rd Ter,Gainesville,FL,32606,462600,3404.0,4.0,3.0,61,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2117-NW-133rd-Ter-Gainesville-FL-32606/42697466_zpid/
11445 NW 10th Ln,Gainesville,FL,32606,649000,3862.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11445-NW-10th-Ln-Gainesville-FL-32606/89739902_zpid/
4321 NW 51st Dr,Gainesville,FL,32606,497500,3425.0,4.0,4.0,78,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4321-NW-51st-Dr-Gainesville-FL-32606/42706688_zpid/
5923 NW 36th Pl,Gainesville,FL,32606,190000,2024.0,3.0,3.0,179,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5923-NW-36th-Pl-Gainesville-FL-32606/42711396_zpid/
NW 37th Ter,Gainesville,FL,32606,NA,1483.0,3.0,1.0,363,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099349_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 106th Dr,Gainesville,FL,32606,NA,1730.0,3.0,1.0,257,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099352_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 15th Pl,Gainesville,FL,32606,NA,1896.0,3.0,1.0,221,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 28th Pl,Gainesville,FL,32606,NA,1200.0,2.0,1.0,291,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099360_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 30th Ln,Gainesville,FL,32606,NA,1577.0,3.0,1.0,226,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099362_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 98th Ter,Gainesville,FL,32606,NA,2039.0,3.0,1.0,226,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/138099371_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 69th St,Gainesville,FL,32606,NA,1777.0,3.0,1.0,257,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099376_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 23rd Ave,Gainesville,FL,32606,NA,1363.0,3.0,1.0,269,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099382_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 65th Ter,Gainesville,FL,32606,NA,2711.0,4.0,1.0,317,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099384_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 9th Pl,Gainesville,FL,32606,NA,2113.0,4.0,1.0,244,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099386_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 47th Ter,Gainesville,FL,32606,NA,1870.0,3.0,1.0,208,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099389_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 57th Ter,Gainesville,FL,32606,NA,3519.0,3.0,1.0,361,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/138099396_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 60th Ter,Gainesville,FL,32606,NA,1658.0,3.0,1.0,54,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239957872_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 32nd Pl,Gainesville,FL,32606,NA,2969.0,3.0,3.0,25,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239957853_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NW 35th Ln,Gainesville,FL,32606,NA,1637.0,4.0,2.0,164,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/190924253_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3115 W University Ave,Gainesville,FL,32607,399000,2126.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3115-W-University-Ave-Gainesville-FL-32607/2093842757_zpid/
324 NW 24th St,Gainesville,FL,32607,387000,3128.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/324-NW-24th-St-Gainesville-FL-32607/42715744_zpid/
3716 SW 3rd Pl,Gainesville,FL,32607,249000,2376.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3716-SW-3rd-Pl-Gainesville-FL-32607/42716797_zpid/
12036 NW 1st Ln,Gainesville,FL,32607,749000,4544.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/12036-NW-1st-Ln-Gainesville-FL-32607/42697920_zpid/
918 SW 104th St,Gainesville,FL,32607,454900,2783.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/918-SW-104th-St-Gainesville-FL-32607/66686014_zpid/
621 NW 34th Dr,Gainesville,FL,32607,164900,1372.0,3.0,2.0,2,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/621-NW-34th-Dr-Gainesville-FL-32607/42716297_zpid/
900 SW 62nd Blvd APT B11,Gainesville,FL,32607,110000,1106.0,2.0,2.0,2,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/900-SW-62nd-Blvd-APT-B11-Gainesville-FL-32607/58882998_zpid/
1114 SW 79th Ter,Gainesville,FL,32607,185000,1346.0,3.0,2.0,2,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1114-SW-79th-Ter-Gainesville-FL-32607/42718875_zpid/
